Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
lexical_n_letters,6.160723148149696e-07,6.463301806276941e-08,7.72515196066272e-22,0.08487988107341929,0.012870318662558288,0.40386607010361336,0.635512907534098,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_gender,0.000152356707547977,1.1796626869740429e-06,0.0,0.08487988107341929,0.012870318662558288,0.40386607010361336,0.635512907534098,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_number,0.0008001085603780377,2.0653091965913445e-06,0.0,0.08487988107341929,0.012870318662558288,0.40386607010361336,0.635512907534098,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_pos,0.013665834708371306,1.3836146743450664e-05,0.0,0.08487988107341929,0.012870318662558288,0.40386607010361336,0.635512907534098,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_tense,0.0004820312421075052,2.144232250070081e-06,0.0,0.08487988107341929,0.012870318662558288,0.40386607010361336,0.635512907534098,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_person,3.696940293180218e-05,3.808275693359705e-07,0.0,0.08487988107341929,0.012870318662558288,0.40386607010361336,0.635512907534098,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,6,True,False,Multivariate
sequential_posit_from_start,0.001229924322416933,2.7273262440044906e-06,0.0,0.08487988107341929,0.012870318662558288,0.40386607010361336,0.635512907534098,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,6,True,False,Multivariate
sentential_question,0.00031188984464364244,1.326974105754629e-06,0.0,0.08487988107341929,0.012870318662558288,0.40386607010361336,0.635512907534098,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,6,True,False,Multivariate
