Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
lexical_n_letters,0.0,0.0,1.0,0.09040342307753815,0.013676251946316494,0.421182323398483,0.648996055271106,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,8,True,False,Multivariate
grammatical_gender,0.00038092001731808135,1.7652419564551222e-06,0.0,0.09040342307753815,0.013676251946316494,0.421182323398483,0.648996055271106,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,8,True,False,Multivariate
grammatical_number,0.0004055820468475768,1.465271339985033e-06,0.0,0.09040342307753815,0.013676251946316494,0.421182323398483,0.648996055271106,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,8,True,False,Multivariate
grammatical_pos,0.013223760306800456,1.3087967384377831e-05,0.0,0.09040342307753815,0.013676251946316494,0.421182323398483,0.648996055271106,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,8,True,False,Multivariate
grammatical_tense,0.00017752270393986348,1.258013834243824e-06,0.0,0.09040342307753815,0.013676251946316494,0.421182323398483,0.648996055271106,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,8,True,False,Multivariate
grammatical_person,0.00011017856535574102,6.439745419738132e-07,0.0,0.09040342307753815,0.013676251946316494,0.421182323398483,0.648996055271106,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,8,True,False,Multivariate
sequential_posit_from_start,0.0019360086300640748,3.4706636097692225e-06,0.0,0.09040342307753815,0.013676251946316494,0.421182323398483,0.648996055271106,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,8,True,False,Multivariate
sentential_question,0.0008222351360251104,2.2259495249430744e-06,0.0,0.09040342307753815,0.013676251946316494,0.421182323398483,0.648996055271106,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,8,True,False,Multivariate
