Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
lexical_n_letters,0.000740741748601632,2.5323289042673784e-06,0.0,0.10287975744356938,0.017477010073436137,0.2434527274489035,0.4934219646030756,svo_long_word_level_offset_simplif,gpt2,0,,True,False,last-token,euclidean,2,True,False,Multivariate
grammatical_gender,0.00025980874850025455,1.746350468876853e-06,0.0,0.10287975744356938,0.017477010073436137,0.2434527274489035,0.4934219646030756,svo_long_word_level_offset_simplif,gpt2,0,,True,False,last-token,euclidean,2,True,False,Multivariate
grammatical_number,0.0010572882599729526,2.889686233533469e-06,0.0,0.10287975744356938,0.017477010073436137,0.2434527274489035,0.4934219646030756,svo_long_word_level_offset_simplif,gpt2,0,,True,False,last-token,euclidean,2,True,False,Multivariate
grammatical_pos,0.005467983385367457,9.06017433109599e-06,0.0,0.10287975744356938,0.017477010073436137,0.2434527274489035,0.4934219646030756,svo_long_word_level_offset_simplif,gpt2,0,,True,False,last-token,euclidean,2,True,False,Multivariate
grammatical_tense,0.0004993872139015563,2.4535432141257905e-06,0.0,0.10287975744356938,0.017477010073436137,0.2434527274489035,0.4934219646030756,svo_long_word_level_offset_simplif,gpt2,0,,True,False,last-token,euclidean,2,True,False,Multivariate
grammatical_person,0.0,0.0,1.0,0.10287975744356938,0.017477010073436137,0.2434527274489035,0.4934219646030756,svo_long_word_level_offset_simplif,gpt2,0,,True,False,last-token,euclidean,2,True,False,Multivariate
sequential_posit_from_start,0.0020725791759557536,4.1230918814776e-06,0.0,0.10287975744356938,0.017477010073436137,0.2434527274489035,0.4934219646030756,svo_long_word_level_offset_simplif,gpt2,0,,True,False,last-token,euclidean,2,True,False,Multivariate
sentential_question,7.485701896977669e-07,8.515313407138414e-08,7.420265629998015e-19,0.10287975744356938,0.017477010073436137,0.2434527274489035,0.4934219646030756,svo_long_word_level_offset_simplif,gpt2,0,,True,False,last-token,euclidean,2,True,False,Multivariate
