Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
lexical_n_letters,0.0014297156737024682,3.6333201232256524e-06,0.0,0.09994158179657243,0.019271629919815604,0.1397470128053922,0.37383458064259056,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,13,True,False,Multivariate
grammatical_gender,1.992505922162503e-24,1.1290868088905473e-23,0.4299621339652655,0.09994158179657243,0.019271629919815604,0.1397470128053922,0.37383458064259056,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,13,True,False,Multivariate
grammatical_number,0.00047790167069122747,2.1026908080956875e-06,0.0,0.09994158179657243,0.019271629919815604,0.1397470128053922,0.37383458064259056,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,13,True,False,Multivariate
grammatical_pos,0.00026896951760802196,1.7091168150149569e-06,0.0,0.09994158179657243,0.019271629919815604,0.1397470128053922,0.37383458064259056,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,13,True,False,Multivariate
grammatical_tense,0.001104224742601753,4.038771641871568e-06,0.0,0.09994158179657243,0.019271629919815604,0.1397470128053922,0.37383458064259056,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,13,True,False,Multivariate
grammatical_person,4.675491315868749e-05,6.217299306055999e-07,0.0,0.09994158179657243,0.019271629919815604,0.1397470128053922,0.37383458064259056,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,13,True,False,Multivariate
sequential_posit_from_start,0.002814446029659035,4.535087248241451e-06,0.0,0.09994158179657243,0.019271629919815604,0.1397470128053922,0.37383458064259056,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,13,True,False,Multivariate
sentential_question,8.404798147932311e-05,8.596289922635445e-07,0.0,0.09994158179657243,0.019271629919815604,0.1397470128053922,0.37383458064259056,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,13,True,False,Multivariate
