Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
lexical_n_letters,0.0009488212295441107,2.6591287711740047e-06,0.0,0.10230688647653352,0.01761574038265872,0.12984498536364691,0.3603490676507006,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,3,True,False,Multivariate
grammatical_gender,0.0003010488785050787,1.7973591381759998e-06,0.0,0.10230688647653352,0.01761574038265872,0.12984498536364691,0.3603490676507006,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,3,True,False,Multivariate
grammatical_number,0.002120422516951546,4.108398712923441e-06,0.0,0.10230688647653352,0.01761574038265872,0.12984498536364691,0.3603490676507006,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,3,True,False,Multivariate
grammatical_pos,0.002556690784934644,6.013217373197014e-06,0.0,0.10230688647653352,0.01761574038265872,0.12984498536364691,0.3603490676507006,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,3,True,False,Multivariate
grammatical_tense,0.0008820501127492039,3.0284046658121093e-06,0.0,0.10230688647653352,0.01761574038265872,0.12984498536364691,0.3603490676507006,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,3,True,False,Multivariate
grammatical_person,8.305646667463395e-05,7.806570957013397e-07,0.0,0.10230688647653352,0.01761574038265872,0.12984498536364691,0.3603490676507006,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,3,True,False,Multivariate
sequential_posit_from_start,0.0,0.0,1.0,0.10230688647653352,0.01761574038265872,0.12984498536364691,0.3603490676507006,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,3,True,False,Multivariate
sentential_question,0.0,0.0,1.0,0.10230688647653352,0.01761574038265872,0.12984498536364691,0.3603490676507006,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,3,True,False,Multivariate
