Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
lexical_n_letters,4.7685041993867946e-05,6.023739575211709e-07,0.0,0.0931215119036111,0.015541558900276493,0.3195246457295809,0.5652702688101869,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,4,True,False,Multivariate
grammatical_gender,0.00028194882535562084,1.7447784773767058e-06,0.0,0.0931215119036111,0.015541558900276493,0.3195246457295809,0.5652702688101869,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,4,True,False,Multivariate
grammatical_number,0.001539354739435241,3.075323485827843e-06,0.0,0.0931215119036111,0.015541558900276493,0.3195246457295809,0.5652702688101869,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,4,True,False,Multivariate
grammatical_pos,0.012050916585149484,1.4264831922153012e-05,0.0,0.0931215119036111,0.015541558900276493,0.3195246457295809,0.5652702688101869,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,4,True,False,Multivariate
grammatical_tense,0.0008656934135915214,3.189181381843498e-06,0.0,0.0931215119036111,0.015541558900276493,0.3195246457295809,0.5652702688101869,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,4,True,False,Multivariate
grammatical_person,5.486017371254037e-05,5.143187335489253e-07,0.0,0.0931215119036111,0.015541558900276493,0.3195246457295809,0.5652702688101869,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,4,True,False,Multivariate
sequential_posit_from_start,0.0008766704620400744,2.585859646848852e-06,0.0,0.0931215119036111,0.015541558900276493,0.3195246457295809,0.5652702688101869,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,4,True,False,Multivariate
sentential_question,9.804044733601383e-05,8.242996012466539e-07,0.0,0.0931215119036111,0.015541558900276493,0.3195246457295809,0.5652702688101869,svo_long_word_level_simplif,bert-base-uncased,0,,True,False,last-token,euclidean,4,True,False,Multivariate
