Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
lexical_n_letters,0.001847679280541991,4.242267138823314e-06,0.0,0.11084513617586139,0.021091458946626243,0.10687103556868388,0.32691950499882894,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_gender,2.649341896251569e-05,3.830488640292574e-07,0.0,0.11084513617586139,0.021091458946626243,0.10687103556868388,0.32691950499882894,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_number,0.0013707580978264727,3.523286434611996e-06,0.0,0.11084513617586139,0.021091458946626243,0.10687103556868388,0.32691950499882894,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_pos,0.0016528578868666263,4.717145159873294e-06,0.0,0.11084513617586139,0.021091458946626243,0.10687103556868388,0.32691950499882894,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_tense,0.0014606798097493003,4.727929701078744e-06,0.0,0.11084513617586139,0.021091458946626243,0.10687103556868388,0.32691950499882894,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,6,True,False,Multivariate
grammatical_person,5.783132653707417e-05,7.478538178299608e-07,0.0,0.11084513617586139,0.021091458946626243,0.10687103556868388,0.32691950499882894,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,6,True,False,Multivariate
sequential_posit_from_start,0.0,0.0,1.0,0.11084513617586139,0.021091458946626243,0.10687103556868388,0.32691950499882894,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,6,True,False,Multivariate
sentential_question,0.0,0.0,1.0,0.11084513617586139,0.021091458946626243,0.10687103556868388,0.32691950499882894,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,6,True,False,Multivariate
