Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
lexical_n_letters,0.001633421823823556,4.1066950961043926e-06,0.0,0.10393814095974406,0.021180075694318387,0.09015311859652181,0.3002734906981971,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,10,True,False,Multivariate
grammatical_gender,1.5133556884996155e-23,8.725074375238464e-24,0.04141556253591478,0.10393814095974406,0.021180075694318387,0.09015311859652181,0.3002734906981971,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,10,True,False,Multivariate
grammatical_number,0.000838198443575421,2.923953847839676e-06,0.0,0.10393814095974406,0.021180075694318387,0.09015311859652181,0.3002734906981971,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,10,True,False,Multivariate
grammatical_pos,0.0004351468325000804,2.245173262971592e-06,0.0,0.10393814095974406,0.021180075694318387,0.09015311859652181,0.3002734906981971,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,10,True,False,Multivariate
grammatical_tense,0.0010225624166664414,3.858692259814108e-06,0.0,0.10393814095974406,0.021180075694318387,0.09015311859652181,0.3002734906981971,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,10,True,False,Multivariate
grammatical_person,6.16687187017257e-05,7.914928698308324e-07,0.0,0.10393814095974406,0.021180075694318387,0.09015311859652181,0.3002734906981971,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,10,True,False,Multivariate
sequential_posit_from_start,0.0005264176175633509,2.1059563695968756e-06,0.0,0.10393814095974406,0.021180075694318387,0.09015311859652181,0.3002734906981971,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,10,True,False,Multivariate
sentential_question,3.121470890746685e-05,5.413630791864771e-07,0.0,0.10393814095974406,0.021180075694318387,0.09015311859652181,0.3002734906981971,svo_long_word_level_offset_simplif,mamba,0,,True,False,last-token,euclidean,10,True,False,Multivariate
